station,pred,datum,temperatur,nederbordsmangd,vindriktning,vindhastighet,lufttryck,daggpunktstemperatur,month,lag_temperatur
Station_7,65.70104623162115,2017-04-20,8.7,1.1,274.7083333333333,6.458333333333333,1014.775,5.737499999999998,4,5.6
Station_7,54.17735147194503,2017-04-21,7,0,294.5833333333333,6.037499999999999,1011.2416666666667,0.42916666666666686,4,8.7
Station_7,60.75614935383148,2017-04-22,6.2,1.4,293.125,5.125000000000001,1013.2583333333333,0.6791666666666668,4,7
Station_7,64.05861150338116,2017-04-23,5.5,2.7,216.5,5.364285714285715,1007.4571428571429,3.5714285714285716,4,6.2
Station_7,67.13286500045538,2017-04-24,4.5,2.2,247.78571428571428,4.164285714285715,999.5,1.9285714285714286,4,5.5
Station_7,70.88171848929366,2017-04-25,5.7,0,279.07142857142856,2.9642857142857144,1010.2071428571429,0.2857142857142857,4,4.5
Station_7,65.93209836376708,2017-04-26,6.1,1.6,207.75,2.941666666666667,1011.2458333333333,0.5458333333333332,4,5.7
Station_7,64.03701660494737,2017-04-27,7.5,2.8,155.70833333333334,4.095833333333333,1012.2541666666666,2.4708333333333337,4,6.1
Station_7,58.80987378274472,2017-04-28,6.2,2.5,108.58333333333333,2.695833333333333,1017.3416666666667,1.8,4,7.5
Station_7,63.85279483722356,2017-04-29,6.5,0,136.375,2.9791666666666665,1023.0833333333331,-0.3541666666666666,4,6.2
Station_7,62.4226463902549,2017-04-30,7.8,0,96.16666666666667,4.3,1023.5208333333331,-3.4250000000000003,4,6.5
Station_7,50.51662239310664,2017-05-01,9.6,0,82.16666666666667,4.091666666666666,1026.5125000000003,-2.9875000000000003,5,7.8
Station_7,43.81553258851947,2017-05-02,11.3,0,72.5,3.804166666666666,1029.0458333333333,-1.7874999999999999,5,9.6
Station_7,37.98799817246891,2017-05-03,10.6,0,51.416666666666664,5.937499999999999,1028.0041666666668,-2.816666666666667,5,11.3
Station_7,40.37778602078131,2017-05-04,10.6,0.2,69.08333333333333,3.320833333333333,1024.0166666666667,1.6041666666666667,5,10.6
Station_7,40.16006695534032,2017-05-05,13,0.2,193.04166666666666,1.7500000000000002,1016.7041666666668,2.8041666666666667,5,10.6
Station_7,32.579486388254374,2017-05-06,9.4,3.8,153.70833333333334,2.2125,1013.4208333333335,4.079166666666667,5,13
Station_7,44.85081107770373,2017-05-07,7.8,0.7,156.91666666666666,4.5875,1017.8833333333331,0.04583333333333337,5,9.4
Station_7,50.9416958154441,2017-05-08,6.3,5.8,225.125,2.945833333333333,1015.875,-1.7416666666666665,5,7.8
Station_7,57.156937026401515,2017-05-09,4.5,2.7,111.125,3.8125000000000004,1007.1166666666664,1.5791666666666673,5,6.3
Station_7,64.14947361587153,2017-05-10,5.8,2.4,118,2.941666666666667,1007.0916666666667,4.545833333333333,5,4.5
Station_7,58.16374403752473,2017-05-11,9,0,90.33333333333333,4.366666666666666,1009.9708333333332,2.212499999999999,5,5.8
Station_7,45.79756666462222,2017-05-12,12.9,0.1,108.58333333333333,3.8958333333333335,1013.3291666666669,4.45,5,9
Station_7,32.36898081482452,2017-05-13,13.9,0,161.45833333333334,1.875,1018.4499999999999,7.999999999999997,5,12.9
Station_7,29.527183979562135,2017-05-14,11.7,0,230.58333333333334,1.9624999999999997,1025.8541666666667,8.72916666666667,5,13.9
Station_7,36.487706749477745,2017-05-15,12.2,0.8,151.16666666666666,2.8958333333333326,1028.55,8.104166666666668,5,11.7
Station_7,34.563962897467604,2017-05-16,14.7,0,164.95833333333334,2.783333333333333,1021.6624999999998,12.408333333333333,5,12.2
Station_7,26.1174585491104,2017-05-17,19.4,0,143.08333333333334,3.2833333333333328,1012.5208333333334,10.716666666666667,5,14.7
Station_7,15.504059396983369,2017-05-18,18.6,0,146.20833333333334,1.6416666666666664,1010.1416666666665,12.75,5,19.4
Station_7,17.196790503259624,2017-05-19,15.4,0,229.33333333333334,3.4791666666666665,1016.0749999999999,10.020833333333332,5,18.6
Station_7,24.766339078920897,2017-05-20,14.9,0,302.5416666666667,3.4,1024.5041666666666,7.170833333333334,5,15.4
Station_7,26.325653992279076,2017-05-21,13.7,0,256.625,2.2750000000000004,1020.7625000000002,6.733333333333334,5,14.9
Station_7,29.726328772957732,2017-05-22,14.9,0,212.70833333333334,1.8625,1014.1291666666666,8.966666666666669,5,13.7
Station_7,26.408370862425027,2017-05-23,13.1,0.2,289.7083333333333,3.391666666666667,1015.4999999999999,9.570833333333335,5,14.9
Station_7,31.646867780366623,2017-05-24,14.6,0,296.9166666666667,4.054166666666667,1017.5458333333332,9.045833333333333,5,13.1
Station_7,26.65583803087358,2017-05-25,17.6,0,305.2083333333333,3.608333333333333,1020.0083333333332,10.549999999999999,5,14.6
Station_7,19.04898744915464,2017-05-26,17.7,0,143.08333333333334,2.216666666666667,1021.8291666666668,11.079166666666667,5,17.6
Station_7,18.83617827975813,2017-05-27,17.7,0,197.45833333333334,3.6958333333333333,1015.0208333333331,11.833333333333334,5,17.7
Station_7,19.193807774486697,2017-05-28,14.3,0,226.45833333333334,1.8250000000000004,1012.5708333333333,11.800000000000002,5,17.7
Station_7,27.906712236553194,2017-05-29,14.9,0.5,206.08333333333334,2.729166666666666,1009.525,12.975000000000001,5,14.3
Station_7,26.339441094359575,2017-05-30,13.6,0,267.0416666666667,6.391666666666668,1011.1416666666668,8.616666666666669,5,14.9
Station_7,30.237942486550192,2017-05-31,13.3,0,298.1666666666667,4.445833333333332,1017.0416666666666,6.979166666666668,5,13.6
Station_7,26.436806144394986,2017-06-01,13.5,0,206.66666666666666,2.7000000000000006,1017.9083333333334,8.891666666666667,6,13.3
Station_7,25.674864293626385,2017-06-02,14.6,0,147.25,2.8249999999999997,1015.8833333333332,7.704166666666666,6,13.5
Station_7,22.5314291410007,2017-06-03,13.3,9.6,178.54166666666666,1.7458333333333333,1008.9958333333333,10.262500000000001,6,14.6
Station_7,26.3146206489249,2017-06-04,14.5,0.5,218.41666666666666,3.1500000000000004,1011.3333333333335,8.9125,6,13.3
Station_7,22.45660224825926,2017-06-05,16,21.8,119.04166666666667,4.245833333333334,1005.3041666666667,10.483333333333334,6,14.5
Station_7,18.70901698529655,2017-06-06,13.1,6.3,198.54166666666666,5.5249999999999995,1002.5166666666669,10.262500000000001,6,16
Station_7,27.020157408452583,2017-06-07,13.9,5.8,215.54166666666666,5.095833333333333,1011.0333333333334,9.687500000000002,6,13.1
Station_7,24.06434227218918,2017-06-08,17.5,1.1,160.08333333333334,3.341666666666667,1011.0916666666667,13.329166666666666,6,13.9
Station_7,14.69745801754322,2017-06-09,16.4,0,240.45833333333334,2.358333333333333,1016.3166666666666,11.225000000000001,6,17.5
Station_7,17.07045038198519,2017-06-10,17.8,3.2,187.66666666666666,3.270833333333334,1013.1541666666664,13.625,6,16.4
Station_7,14.181586519190084,2017-06-11,15.1,0.1,236.52173913043478,5.547826086956521,1004.5500000000001,10.52608695652174,6,17.8
Station_7,20.899161840964112,2017-06-12,14.8,0,285.25,6.154166666666666,1008.7541666666666,9.804166666666669,6,15.1
Station_7,21.57057363692745,2017-06-13,16.1,0,292.9166666666667,3.850000000000001,1016.0500000000002,10.9125,6,14.8
Station_7,17.950640834140735,2017-06-14,16.8,3.6,218.54166666666666,2.1666666666666665,1014.7666666666668,12.620833333333335,6,16.1
Station_7,16.366631818544406,2017-06-15,15.8,5.5,252.66666666666666,4.908333333333334,1008.1541666666667,11.9375,6,16.8
Station_7,18.792065279241186,2017-06-16,16.3,0,293.25,4.445833333333334,1017.1833333333334,12.049999999999997,6,15.8
Station_7,17.182830207202045,2017-06-17,18.8,0,277.9166666666667,2.754166666666667,1021.1624999999999,14.691666666666665,6,16.3
Station_7,11.791426713040877,2017-06-18,19.7,0,274.25,2.545833333333333,1018.9875000000002,14.579166666666667,6,18.8
Station_7,10.345900961144054,2017-06-19,16.6,0,296.3333333333333,5.679166666666667,1014.7416666666667,9.816666666666665,6,19.7
Station_7,16.858430989653378,2017-06-20,15.7,0,302.7083333333333,4.216666666666669,1015.2999999999998,9.049999999999999,6,16.6
Station_7,19.290069423869312,2017-06-21,14.6,1.2,181.95833333333334,1.666666666666667,1009.6750000000001,10.954166666666667,6,15.7
Station_7,22.081826517355815,2017-06-22,16.6,5.5,169.08333333333334,2.5624999999999996,1005.9375000000003,13.991666666666672,6,14.6
Station_7,16.884223274630003,2017-06-23,15.5,4,246.75,4.058333333333333,1005.0708333333331,12.008333333333333,6,16.6
Station_7,19.728946088372517,2017-06-24,15.3,3,238.41666666666666,5.5,1003.1458333333335,8.9375,6,15.5
Station_7,20.399471694465753,2017-06-25,14.4,0,264.625,5.720833333333334,1005.2083333333331,7.0874999999999995,6,15.3
Station_7,22.900009179801494,2017-06-26,14.9,0,227.29166666666666,2.7291666666666674,1010.6833333333334,6.6875,6,14.4
Station_8,NA,2017-01-01,0.3,0,307.6666666666667,2.970833333333333,1012.3083333333334,-2.833333333333334,1,NA
Station_8,102.93159345660145,2017-01-02,3.4,4,251.375,4.8500000000000005,1002.2125,1.5374999999999996,1,0.3
Station_8,89.07475925056175,2017-01-03,1.1,0,169.70833333333334,7.525000000000002,999.0374999999998,-3.4708333333333328,1,3.4
Station_8,100.57114579813474,2017-01-04,-7.1,0,33.25,4.8791666666666655,1032.1333333333337,-12.770833333333336,1,1.1
Station_8,131.96323983542217,2017-01-05,-8,0.1,141.04166666666666,2.3291666666666666,1039.6625000000001,-12.483333333333329,1,-7.1
Station_8,138.332143453302,2017-01-06,-1,3.4,143.41666666666666,3.8458333333333314,1024.0208333333333,-2.254166666666667,1,-8
Station_8,109.80786919615952,2017-01-07,-1.4,0,158.04166666666666,2.2416666666666667,1028.3041666666668,-1.6083333333333334,1,-1
Station_8,110.98238455710118,2017-01-08,1.8,0.3,204.375,3.8833333333333333,1020.525,1.4666666666666668,1,-1.4
Station_8,96.63476984682745,2017-01-09,0.7,0.2,168.29166666666666,5.008333333333333,1010.4833333333332,-0.3791666666666668,1,1.8
Station_8,101.37927937334086,2017-01-10,2.4,4.6,203.95833333333334,7.358333333333332,992.9666666666668,1.3416666666666668,1,0.7
Station_8,93.53335438684269,2017-01-11,3,0,244.16666666666666,5.720833333333334,990.7291666666666,0.4333333333333333,1,2.4
Station_8,90.98205613804659,2017-01-12,0.3,0,166,1.4666666666666666,991.4791666666666,-0.25833333333333336,1,3
Station_8,103.79135839954833,2017-01-13,-0.4,1,220.25,1.7499999999999993,998.5625,-0.45416666666666666,1,0.3
Station_8,107.20631055039873,2017-01-14,-1.9,0,276.75,3.4999999999999996,1014.2166666666668,-3.283333333333333,1,-0.4
Station_8,113.89925732170742,2017-01-15,-3.3,0,218.29166666666666,2.758333333333333,1026.5708333333332,-4.8625,1,-1.9
Station_8,119.62845732613081,2017-01-16,-1.7,0,169.91666666666666,2.0541666666666667,1035.6833333333332,-3.5833333333333335,1,-3.3
Station_8,112.35980476494407,2017-01-17,1.6,0.8,229.625,3.6916666666666664,1034.8875,1.133333333333333,1,-1.7
Station_8,96.85500788735011,2017-01-18,4.4,0,252.33333333333334,3.2000000000000006,1032.2958333333333,3.9041666666666655,1,1.6
Station_8,84.61083094953801,2017-01-19,5.4,0,275.7083333333333,3.400000000000001,1030.0541666666666,4.120833333333333,1,4.4
Station_8,80.06499131832325,2017-01-20,2.6,0,214.875,1.2333333333333332,1030.3083333333334,2.2249999999999996,1,5.4
Station_8,92.7350453287409,2017-01-21,2.1,0,190.83333333333334,1.6624999999999999,1028.1208333333332,2.0083333333333333,1,2.6
Station_8,95.08120384396759,2017-01-22,1.8,0,247.625,2.5708333333333333,1022.7041666666664,1.1375,1,2.1
Station_8,96.36325314170145,2017-01-23,2.4,0,267.3333333333333,2.408333333333333,1024.9875000000004,2.3125000000000004,1,1.8
Station_8,93.77997655029873,2017-01-24,1,0,260.5416666666667,2.5416666666666665,1030.7291666666665,0.7083333333333335,1,2.4
Station_8,100.4707284466921,2017-01-25,0.1,0,203.70833333333334,2.1583333333333337,1031.3958333333333,-0.9458333333333333,1,1
Station_8,104.5568420248444,2017-01-26,0.4,0.2,136.375,2.183333333333333,1024.75,-0.8958333333333336,1,0.1
Station_8,103.29765819268037,2017-01-27,-0.2,0,133.25,1.970833333333333,1020.7208333333334,-1.4083333333333334,1,0.4
Station_8,105.812556147351,2017-01-28,0.9,1.5,180.625,3.5833333333333335,1016.0083333333336,0.3416666666666672,1,-0.2
Station_8,100.58403707426855,2017-01-29,1.9,0,121.20833333333333,2.4041666666666663,1017.1458333333334,1.6500000000000001,1,0.9
Station_8,96.05255751848476,2017-01-30,1.5,0,82.54166666666667,3.066666666666667,1021.0083333333333,0.054166666666666675,1,1.9
Station_8,98.00864893240522,2017-01-31,0.9,0,135.83333333333334,2.9374999999999996,1021.6458333333331,-0.7916666666666669,1,1.5
Station_8,101.69495340048297,2017-02-01,0.2,0,145.16666666666666,4.145833333333333,1014.3958333333334,-1.0708333333333335,2,0.9
Station_8,104.85754262401005,2017-02-02,0.5,0.1,121.375,3.629166666666667,1009.1250000000001,0.033333333333333354,2,0.2
Station_8,103.08752223712004,2017-02-03,2.3,2.1,125.95833333333333,3.5416666666666665,1005.4708333333334,1.9666666666666661,2,0.5
Station_8,94.98095893844858,2017-02-04,1.4,1.4,87.5,3.3375,1010.0500000000002,1.070833333333333,2,2.3
Station_8,99.36050926632778,2017-02-05,0.2,0.2,60.666666666666664,4.795833333333333,1024.7833333333333,-1.9041666666666668,2,1.4
Station_8,105.31768226726865,2017-02-06,-2.4,0.3,64.375,5.099999999999999,1030.2124999999999,-5.570833333333333,2,0.2
Station_8,116.75170176700352,2017-02-07,-3.1,2.2,61.208333333333336,5.420833333333332,1034.2291666666667,-5.033333333333334,2,-2.4
Station_8,119.615047590518,2017-02-08,-3.4,0.2,75.29166666666667,2.4458333333333333,1036.4916666666668,-5.258333333333332,2,-3.1
Station_8,120.7877982887415,2017-02-09,-0.8,0,84.5,3.3499999999999996,1034.1833333333336,-2.966666666666667,2,-3.4
Station_8,109.6058944112668,2017-02-10,-0.8,0,83.08333333333333,4.445833333333334,1034.7458333333334,-4.4750000000000005,2,-0.8
Station_8,109.6058944112668,2017-02-11,-0.8,0,73.33333333333333,3.375,1038.9416666666668,-5.229166666666666,2,-0.8
Station_8,109.96130601704252,2017-02-12,-3.6,0,131.125,1.3041666666666665,1039.979166666667,-6.104166666666667,2,-0.8
Station_8,121.58934751757863,2017-02-13,-0,0,216.41666666666666,1.0625000000000002,1036.5749999999998,-2.1499999999999995,2,-3.6
Station_8,105.70485664124051,2017-02-14,0.8,0,150.70833333333334,1.6999999999999995,1032.9541666666662,-3.016666666666667,2,-0
Station_8,101.62902147059482,2017-02-15,2.7,0.1,194.41666666666666,3.0250000000000004,1022.8375,1.504166666666667,2,0.8
Station_8,92.89080394421228,2017-02-16,3.5,1,264.0416666666667,1.804166666666666,1017.8125,3.4000000000000004,2,2.7
Station_8,89.3725889997625,2017-02-17,2.1,0.5,244.20833333333334,2.7750000000000004,1020.5708333333331,1.9791666666666667,2,3.5
Station_8,95.37680991975748,2017-02-18,4.6,1.3,233.70833333333334,3.891666666666666,1011.9,4.075000000000001,2,2.1
Station_8,84.55510068924214,2017-02-19,6.2,9.1,246.20833333333334,5.883333333333333,1000.1250000000003,5.395833333333333,2,4.6
Station_8,77.97608460291748,2017-02-20,5.7,6.9,272.75,6.058333333333333,999.3499999999999,2.4749999999999996,2,6.2
Station_8,80.02536300676233,2017-02-21,5.8,0.4,237.5,6.791666666666665,988.2874999999999,2.6166666666666667,2,5.7
Station_8,79.16570990557277,2017-02-22,3,12.9,200.83333333333334,4.450000000000001,985.8833333333333,1.1541666666666666,2,5.8
Station_8,91.7606528001325,2017-02-23,0.2,0,262.2083333333333,3.7708333333333335,999.4666666666668,-2.0125,2,3
Station_8,104.85754262401005,2017-02-24,0.5,7,224.70833333333334,3.8166666666666664,1010.5666666666666,-0.11666666666666681,2,0.2
Station_8,102.21371272574194,2017-02-25,5.6,3.4,236.20833333333334,3.7291666666666674,1001.65,5.558333333333334,2,0.5
Station_8,80.50112694788326,2017-02-26,6.6,0.4,182,4.470833333333333,998.333333333333,5.708333333333333,2,5.6
Station_8,76.19716692435148,2017-02-27,4.9,1.1,182.45833333333334,5.145833333333335,987.1166666666668,2.779166666666667,2,6.6
Station_8,83.25435776886339,2017-02-28,4.7,1.8,213.25,5.387499999999999,992.0666666666666,2.079166666666667,2,4.9
Station_8,79.66715290296017,2017-03-01,3.1,1.3,214.25,2.6375,997.6750000000001,1.895833333333333,3,4.7
Station_8,86.6751853530998,2017-03-02,4.5,0.6,204.25,3.3000000000000003,1004.9250000000002,2.3958333333333326,3,3.1
Station_8,80.60016685462766,2017-03-03,4,1.9,94,3.2291666666666665,999.9749999999999,1.695833333333333,3,4.5
Station_8,82.7768302312582,2017-03-04,3.8,2.6,92.54166666666667,5.204166666666667,1000.1750000000001,1.7666666666666668,3,4
Station_8,83.63470409319933,2017-03-05,0.8,0.1,68.04166666666667,5.175,1007.4541666666668,-2.0124999999999997,3,3.8
Station_8,97.9743472687924,2017-03-06,-0.7,0,171.08333333333334,3.5374999999999996,1013.7666666666665,-4.754166666666667,3,0.8
Station_8,104.59206321824551,2017-03-07,0.5,1,194.95833333333334,3.862500000000001,1015.5749999999999,-2.529166666666667,3,-0.7
Station_8,98.26290540878415,2017-03-08,4.2,0.8,191.625,2.9250000000000003,1012.4499999999998,3.674999999999999,3,0.5
Station_8,81.90653312197713,2017-03-09,4.4,0,245.5,3.7708333333333335,1018.7708333333336,1.3,3,4.2
Station_8,80.99527157590053,2017-03-10,3.1,0,202.875,1.4083333333333332,1025.7041666666667,-0.43333333333333335,3,4.4
Station_8,86.90296508015358,2017-03-11,1.7,0,131.04166666666666,1.9583333333333337,1026.0833333333333,-1.3958333333333337,3,3.1
Station_8,93.22893531655883,2017-03-12,2.6,0,163.16666666666666,2.6374999999999997,1025.5666666666666,-0.02500000000000004,3,1.7
Station_8,88.59370448802956,2017-03-13,6.2,0,220.375,3.5124999999999997,1021.9333333333333,4.358333333333333,3,2.6
Station_8,73.79847057243448,2017-03-14,6.9,0,277.3333333333333,6.741666666666666,1019.9374999999999,2.4208333333333334,3,6.2
Station_8,71.02633298729346,2017-03-15,6.9,0.5,233.91666666666666,3.8708333333333322,1016.9166666666666,4.812499999999999,3,6.9
Station_8,70.5686187546706,2017-03-16,4.6,5.1,246.70833333333334,4.933333333333334,1002.8375,2.5208333333333335,3,6.9
Station_8,80.06033595743594,2017-03-17,2.5,2.6,262.9583333333333,4.125,994.5499999999998,1.3125000000000002,3,4.6
Station_8,89.70812381843184,2017-03-18,1.5,3.9,183.125,2.8166666666666664,1002.7583333333332,0.7999999999999998,3,2.5
Station_8,93.39767007449743,2017-03-19,5.9,10.1,196.95833333333334,3.1291666666666664,998.7666666666668,4.029166666666667,3,1.5
Station_8,74.89232071288573,2017-03-20,5.9,2.3,236.25,5.233333333333333,1000.2624999999999,2.6125000000000003,3,5.9
Station_8,74.95723315959803,2017-03-21,6.5,0,235.04166666666666,3.5583333333333322,1014.2958333333332,1.5833333333333333,3,5.9
Station_8,72.07769772637424,2017-03-22,4,0,214.25,1.6624999999999996,1024.3166666666666,0.20833333333333334,3,6.5
Station_8,82.76174264529762,2017-03-23,4.8,0,262.1666666666667,2.4249999999999994,1030.0625,-0.5291666666666666,3,4
Station_8,79.39982583366702,2017-03-24,6,0,308.25,3.9791666666666665,1026.3375000000003,2.629166666666667,3,4.8
Station_8,74.44613816647765,2017-03-25,5.6,0,264.7083333333333,1.5583333333333333,1025.8,2.7208333333333328,3,6
Station_8,76.17136238941609,2017-03-26,6.6,0,259.125,2.1291666666666664,1022.7125000000002,5.516666666666667,3,5.6
Station_8,72.00772925955889,2017-03-27,5.6,0,243.25,1.6333333333333335,1018.6500000000001,5.066666666666666,3,6.6
Station_8,75.93375198081439,2017-03-28,4.4,0.9,263.125,2.7166666666666663,1016.6874999999999,4.062499999999999,3,5.6
Station_8,81.01845495933195,2017-03-29,7.2,5.1,190.45833333333334,2.875,1020.1375000000002,6.266666666666667,3,4.4
Station_8,69.91549707959047,2017-03-30,11.7,0.5,181.75,2.4666666666666663,1013.875,9.462499999999999,3,7.2
Station_8,52.60832843411869,2017-03-31,10.7,0,202.70833333333334,1.7833333333333332,1011.0375,8.616666666666667,3,11.7
Station_8,48.81118538083832,2017-04-01,9.6,0.1,185.25,1.2958333333333336,1016.0000000000003,7.916666666666667,4,10.7
Station_8,52.998148192745624,2017-04-02,8.2,0,267.9583333333333,2.3583333333333334,1025.3833333333334,4.829166666666667,4,9.6
Station_8,58.21312368755329,2017-04-03,6.7,0.5,173.54166666666666,1.9874999999999998,1025.075,3.7541666666666664,4,8.2
Station_8,64.23604747047952,2017-04-04,7.6,0,274.0416666666667,5.329166666666667,1015.1166666666667,3.470833333333333,4,6.7
Station_8,60.59061413365747,2017-04-05,6.8,0.1,309.5416666666667,4.770833333333333,1016.5333333333332,2.8833333333333333,4,7.6
Station_8,63.92990449166214,2017-04-06,9.3,0,308.6666666666667,4.5125,1013.4124999999999,6.754166666666667,4,6.8
Station_8,54.19891209344741,2017-04-07,8.5,0,287.5416666666667,2.7583333333333333,1019.9,5.775000000000001,4,9.3
Station_8,57.34511812896981,2017-04-08,8.8,0,235.66666666666666,3.0583333333333336,1020.4333333333333,5.250000000000001,4,8.5
Station_8,56.1943865973301,2017-04-09,9.1,0,245.58333333333334,5.854166666666667,1009.0500000000001,4.220833333333334,4,8.8
Station_8,54.711722909478404,2017-04-10,6.8,3.9,286.5,6.4916666666666645,1013.2791666666667,1.0958333333333334,4,9.1
Station_8,63.880341120079095,2017-04-11,8,0.9,256.75,4.908333333333333,1002.7166666666668,5.658333333333332,4,6.8
Station_8,59.03833744275356,2017-04-12,6.9,2.4,280.6666666666667,4.241666666666667,1002.3750000000003,4.583333333333333,4,8
Station_8,63.303844663958714,2017-04-13,6.5,0.3,274.25,4.2,1007.2583333333332,2.416666666666667,4,6.9
Station_8,63.830002658101144,2017-04-14,1.8,15.8,66.29166666666667,3.5333333333333345,1005.0458333333331,0.6583333333333333,4,6.5
Station_8,85.14901134982071,2017-04-15,2.4,0,123.95833333333333,2.4916666666666663,1013.9416666666666,-1.9750000000000003,4,1.8
Station_8,82.28970745652798,2017-04-16,3.2,0,112.45833333333333,3.4625000000000004,1017.2166666666667,-2.0291666666666663,4,2.4
Station_8,78.72527332500309,2017-04-17,2.7,0,94.625,3.3749999999999996,1029.5874999999999,-3.6958333333333333,4,3.2
Station_8,80.9379397560706,2017-04-18,3.2,0,186.70833333333334,1.9166666666666663,1035.5666666666666,-3.7999999999999994,4,2.7
Station_8,78.46213130187982,2017-04-19,5.6,0,251.625,3.8958333333333326,1030.0416666666667,1.008333333333333,4,3.2
Station_8,68.56546496751895,2017-04-20,8.7,1.1,274.7083333333333,6.458333333333333,1014.775,5.737499999999998,4,5.6
Station_8,56.316107110456294,2017-04-21,7,0,294.5833333333333,6.037499999999999,1011.2416666666667,0.42916666666666686,4,8.7
Station_8,62.85336819164068,2017-04-22,6.2,1.4,293.125,5.125000000000001,1013.2583333333333,0.6791666666666668,4,7
Station_8,65.95458736357247,2017-04-23,5.5,2.7,216.5,5.364285714285715,1007.4571428571429,3.5714285714285716,4,6.2
Station_8,68.70851293041626,2017-04-24,4.5,2.2,247.78571428571428,4.164285714285715,999.5,1.9285714285714286,4,5.5
Station_8,72.97858855344425,2017-04-25,5.7,0,279.07142857142856,2.9642857142857144,1010.2071428571429,0.2857142857142857,4,4.5
Station_8,68.06546990400173,2017-04-26,6.1,1.6,207.75,2.941666666666667,1011.2458333333333,0.5458333333333332,4,5.7
Station_8,66.58328010901937,2017-04-27,7.5,2.8,155.70833333333334,4.095833333333333,1012.2541666666666,2.4708333333333337,4,6.1
Station_8,60.866026620852296,2017-04-28,6.2,2.5,108.58333333333333,2.695833333333333,1017.3416666666667,1.8,4,7.5
Station_8,66.09408860042006,2017-04-29,6.5,0,136.375,2.9791666666666665,1023.0833333333331,-0.3541666666666666,4,6.2
Station_8,65.03527419732616,2017-04-30,7.8,0,96.16666666666667,4.3,1023.5208333333331,-3.4250000000000003,4,6.5
Station_8,53.31041026529534,2017-05-01,9.6,0,82.16666666666667,4.091666666666666,1026.5125000000003,-2.9875000000000003,5,7.8
Station_8,46.234036101656095,2017-05-02,11.3,0,72.5,3.804166666666666,1029.0458333333333,-1.7874999999999999,5,9.6
Station_8,39.69325204377353,2017-05-03,10.6,0,51.416666666666664,5.937499999999999,1028.0041666666668,-2.816666666666667,5,11.3
Station_8,42.385662487095416,2017-05-04,10.6,0.2,69.08333333333333,3.320833333333333,1024.0166666666667,1.6041666666666667,5,10.6
Station_8,42.07334103701091,2017-05-05,13,0.2,193.04166666666666,1.7500000000000002,1016.7041666666668,2.8041666666666667,5,10.6
Station_8,33.522921404877145,2017-05-06,9.4,3.8,153.70833333333334,2.2125,1013.4208333333335,4.079166666666667,5,13
Station_8,46.947360677963665,2017-05-07,7.8,0.7,156.91666666666666,4.5875,1017.8833333333331,0.04583333333333337,5,9.4
Station_8,52.92381934343486,2017-05-08,6.3,5.8,225.125,2.945833333333333,1015.875,-1.7416666666666665,5,7.8
Station_8,58.58373116088397,2017-05-09,4.5,2.7,111.125,3.8125000000000004,1007.1166666666664,1.5791666666666673,5,6.3
Station_8,66.20164601669616,2017-05-10,5.8,2.4,118,2.941666666666667,1007.0916666666667,4.545833333333333,5,4.5
Station_8,61.006693997240646,2017-05-11,9,0,90.33333333333333,4.366666666666666,1009.9708333333332,2.212499999999999,5,5.8
Station_8,48.3626507894731,2017-05-12,12.9,0.1,108.58333333333333,3.8958333333333335,1013.3291666666669,4.45,5,9
Station_8,33.27596765785249,2017-05-13,13.9,0,161.45833333333334,1.875,1018.4499999999999,7.999999999999997,5,12.9
Station_8,30.239628218713985,2017-05-14,11.7,0,230.58333333333334,1.9624999999999997,1025.8541666666667,8.72916666666667,5,13.9
Station_8,37.98741932391036,2017-05-15,12.2,0.8,151.16666666666666,2.8958333333333326,1028.55,8.104166666666668,5,11.7
Station_8,35.61929167051027,2017-05-16,14.7,0,164.95833333333334,2.783333333333333,1021.6624999999998,12.408333333333333,5,12.2
Station_8,26.37424995128116,2017-05-17,19.4,0,143.08333333333334,3.2833333333333328,1012.5208333333334,10.716666666666667,5,14.7
Station_8,18.3431670080004,2017-05-18,18.6,0,146.20833333333334,1.6416666666666664,1010.1416666666665,12.75,5,19.4
Station_8,18.97709472993318,2017-05-19,15.4,0,229.33333333333334,3.4791666666666665,1016.0749999999999,10.020833333333332,5,18.6
Station_8,25.264637346192377,2017-05-20,14.9,0,302.5416666666667,3.4,1024.5041666666666,7.170833333333334,5,15.4
Station_8,26.835280887042675,2017-05-21,13.7,0,256.625,2.2750000000000004,1020.7625000000002,6.733333333333334,5,14.9
Station_8,30.337396614383618,2017-05-22,14.9,0,212.70833333333334,1.8625,1014.1291666666666,8.966666666666669,5,13.7
Station_8,26.925830276494015,2017-05-23,13.1,0.2,289.7083333333333,3.391666666666667,1015.4999999999999,9.570833333333335,5,14.9
Station_8,32.42754187306701,2017-05-24,14.6,0,296.9166666666667,4.054166666666667,1017.5458333333332,9.045833333333333,5,13.1
Station_8,27.008743424702427,2017-05-25,17.6,0,305.2083333333333,3.608333333333333,1020.0083333333332,10.549999999999999,5,14.6
Station_8,20.434666265885955,2017-05-26,17.7,0,143.08333333333334,2.216666666666667,1021.8291666666668,11.079166666666667,5,17.6
Station_8,20.28299809413524,2017-05-27,17.7,0,197.45833333333334,3.6958333333333333,1015.0208333333331,11.833333333333334,5,17.7
Station_8,20.340922661533124,2017-05-28,14.3,0,226.45833333333334,1.8250000000000004,1012.5708333333333,11.800000000000002,5,17.7
